config,run_name,model,problem,algorithm,reward,penalty,temperature,prompt,noise,final_r2,best_r2,final_loss,valid_rate
base_infix_n1,run-20260223_222352-jpcyopkm,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
base_infix_n1,run-20260223_222518-o6ea3n2y,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
base_infix_n1,run-20260223_222641-jdqefy5x,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.1,0,0.9871549135635846,0,0
base_infix_n1,run-20260223_222805-fqy7mrbd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.01,0,0.7648648611041576,0,0
base_infix_n1,run-20260223_222943-pbmtmydz,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.05,0,0.45641707235592066,0,0
base_infix_n1,run-20260223_223045-ay9kkc1p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.1,0,0.8094480137426558,0,0
base_infix_n1,run-20260223_223148-u4l5wkcu,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260223_223348-jlk02ev4,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260223_223537-9ho85ijf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
base_infix_n1,run-20260223_223758-9d70uawv,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.01,0,0.9855856342782864,0,0
base_infix_n1,run-20260223_223849-ov1gu4v0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.05,0,0.984423722713481,0,0
base_infix_n1,run-20260223_223940-8icb2aru,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.1,0,0.9794382204143601,0,0
base_infix_n1,run-20260223_224031-r0c65czw,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.0,0,0.9636423705157486,0,0
base_infix_n1,run-20260223_224238-e527j95t,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.01,0,0.7032872216524217,0,0
base_infix_n1,run-20260223_224444-9bntuhq8,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.05,0,0.8785571976938183,0,0
base_infix_n1,run-20260223_224556-84ug8hac,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.1,0,0.8521548601748135,0,0
base_infix_n1,run-20260223_224702-dc1ahd7d,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260223_224903-cvy23b3r,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260223_225043-icrdyh2t,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260223_225323-2q24b3af,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
base_infix_n1,run-20260223_225425-jzxdfw7r,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.01,0,0.9549032165419136,0,0
base_infix_n1,run-20260223_225530-h98i52r3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.05,0,0.9532583108685307,0,0
base_infix_n1,run-20260223_225635-fscsh2xx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.1,0,0.9477953505650748,0,0
base_infix_n1,run-20260223_225740-ku1funig,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.0,0,0.6912992079030793,0,0
base_infix_n1,run-20260223_225909-y0huijyc,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.01,0,0.8405825240925003,0,0
base_infix_n1,run-20260223_230033-tcal9aco,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.05,0,0.7803519771838296,0,0
base_infix_n1,run-20260223_230223-3f4qj34o,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.1,0,0.859179376734863,0,0
base_infix_n1,run-20260223_230350-q6zl3rvf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260223_230451-q1rsy2en,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.01,0,0.9804388413766979,0,0
base_infix_n1,run-20260223_230705-gzgm727n,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260223_230822-9wdajpkw,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.1,0,0.9919456984099573,0,0
base_infix_n1,run-20260223_231055-9xx0aiip,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.0,0,0.9957376209566209,0,0
base_infix_n1,run-20260223_231218-yh57admy,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.01,0,0.9822227042513996,0,0
base_infix_n1,run-20260223_231341-59tcrp1i,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.05,0,0.9794528599831677,0,0
base_infix_n1,run-20260223_231508-k07t2k6m,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.1,0,0.972524494171433,0,0
base_infix_n1,run-20260223_231634-n0w4uo4d,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.01,0,0.960885998212559,0,0
base_infix_n1,run-20260223_231831-k0o5h31q,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.05,0,0.4729914419769824,0,0
base_infix_n1,run-20260223_231932-25v1hu6p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.1,0,0.8043267774897914,0,0
base_infix_n1,run-20260223_232040-pb5zyicn,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260223_232258-et2c9doo,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.05,0,0.9208889996087934,0,0
base_infix_n1,run-20260223_232359-z3pjr38x,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.1,0,0.9258181398139593,0,0
base_infix_n1,run-20260223_232501-k8kjijdg,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
base_infix_n1,run-20260223_232630-ko89cea6,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
base_infix_n1,run-20260223_232758-6i00gffj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.1,0,0.9579073533141836,0,0
base_infix_n1,run-20260223_232855-7aauosl0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.0,0,0.8819755435404832,0,0
base_infix_n1,run-20260223_233020-zw8809yx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.01,0,0.8187521095452609,0,0
base_infix_n1,run-20260223_233113-iy22y0xw,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.05,0,0.791876860097523,0,0
base_infix_n1,run-20260223_233228-lqp108wf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.1,0,0.9483853081633119,0,0
base_infix_n1,run-20260223_233413-8y8jvrw9,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260223_233553-ajm4wfor,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260223_233725-3zu9qrk8,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.05,0,0.9634635979629163,0,0
base_infix_n1,run-20260223_233917-31mlxim6,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
base_infix_n1,run-20260223_234048-wjizyzlj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.0,0,0.9836026740471949,0,0
base_infix_n1,run-20260223_234140-ql8qptsy,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.01,0,0.983616275189806,0,0
base_infix_n1,run-20260223_234232-dtdlehg6,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.05,0,0.9820607716321068,0,0
base_infix_n1,run-20260223_234324-qvw06foa,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.1,0,0.9766037926043901,0,0
base_infix_n1,run-20260223_234416-vkwp8nn2,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.0,0,0.7589224512749775,0,0
base_infix_n1,run-20260223_234613-o4p65ty0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.01,0,0.7206260607788828,0,0
base_infix_n1,run-20260223_234750-8oe4eka1,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.05,0,0.43877044585102887,0,0
base_infix_n1,run-20260223_234850-x5seg0b3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.1,0,0.441828873666294,0,0
base_infix_n1,run-20260223_234950-kpeqrupd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260223_235111-w9xtosl3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260223_235247-akcynpcb,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.05,0,0.979217990684275,0,0
base_infix_n1,run-20260223_235458-axbcin8p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
base_infix_n1,run-20260223_235650-0q1fjwqz,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.0,0,0.9818493917508716,0,0
base_infix_n1,run-20260223_235754-f3lu1qw6,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.01,0,0.9814639508321926,0,0
base_infix_n1,run-20260223_235858-yf7korfn,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.05,0,0.9783339620120374,0,0
base_infix_n1,run-20260224_000002-feakmdwx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.1,0,0.9709704536537871,0,0
base_infix_n1,run-20260224_000107-6nyv60o9,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.0,0,0.9957376209566209,0,0
base_infix_n1,run-20260224_000259-7aseiqn3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.01,0,0.4116536810698831,0,0
base_infix_n1,run-20260224_000355-746luqa9,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.05,0,0.9787534662147734,0,0
base_infix_n1,run-20260224_000527-axpduqx4,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.1,0,0.7012258017487782,0,0
base_infix_n1,run-20260224_000635-154s3yq2,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260224_000736-br7qd6er,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.01,0,0.9215720745897404,0,0
base_infix_n1,run-20260224_000837-j0xet5sp,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260224_000946-drv1u2dk,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.1,0,0.929649120455247,0,0
base_infix_n1,run-20260224_001046-k14azs27,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.0,0,0.9957376209566209,0,0
base_infix_n1,run-20260224_001213-sbnav79i,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.01,0,0.9955977593549694,0,0
base_infix_n1,run-20260224_001343-o81abv2r,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.05,0,0.9934160642114969,0,0
base_infix_n1,run-20260224_001515-fnr2u64y,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.1,0,0.9579073533141836,0,0
base_infix_n1,run-20260224_001613-44bydhbg,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.0,0,0.908368030288458,0,0
base_infix_n1,run-20260224_001819-v7ddbkvf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.01,0,0.6999341692222745,0,0
base_infix_n1,run-20260224_002013-9z82efux,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.05,0,0.8541190269160248,0,0
base_infix_n1,run-20260224_002137-mt3dauz9,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.1,0,0.657142294554848,0,0
base_infix_n1,run-20260224_002308-8ds9o89o,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260224_002410-q595ef97,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.01,0,0.9770286418605459,0,0
base_infix_n1,run-20260224_002602-g34rnknd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260224_002716-rt0yazts,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.1,0,0.9299808906538958,0,0
base_infix_n1,run-20260224_002816-f0n3jp0u,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.01,0,0.9822227042513996,0,0
base_infix_n1,run-20260224_003018-974o7mja,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.05,0,0.9794528599831677,0,0
base_infix_n1,run-20260224_003220-uodn79ay,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.1,0,0.972524494171433,0,0
base_infix_n1,run-20260224_003421-qdffyxwt,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.0,0,0.8127648087582563,0,0
base_infix_n1,run-20260224_003559-laz548ay,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.01,0,0.903662801842791,0,0
base_infix_n1,run-20260224_003703-w40tbnmt,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.05,0,0.8487557258887473,0,0
base_infix_n1,run-20260224_003847-dguyn016,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.1,0,0.9386096857144126,0,0
base_infix_n1,run-20260224_003937-d7g28ssu,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.0,0,0.9689276101629269,0,0
base_infix_n1,run-20260224_004052-f9z9bfro,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260224_004221-3c6zyd8p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260224_004327-kcddma14,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
base_infix_n1,run-20260224_004435-3wt2uvf9,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.0,0,0.9836026740471949,0,0
base_infix_n1,run-20260224_004526-3u48d5rl,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.01,0,0.983616275189806,0,0
base_infix_n1,run-20260224_004617-c4j3vh8s,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.05,0,0.9820607716321068,0,0
base_infix_n1,run-20260224_004708-mwz3j1dc,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.1,0,0.9766037926043901,0,0
base_infix_n1,run-20260224_004758-sop3729p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.0,0,0.7589224512749775,0,0
base_infix_n1,run-20260224_004951-p8mx0tav,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.01,0,0.9028098592274078,0,0
base_infix_n1,run-20260224_005126-5r4ttfr2,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.05,0,0.9271164632201021,0,0
base_infix_n1,run-20260224_005230-ufuz09uf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.1,0,0.9741792423970366,0,0
base_infix_n1,run-20260224_005402-j9kprsh8,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260224_005503-56vp2bjo,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260224_005659-s50znh5p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260224_005803-sosdnj8v,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.1,0,0.9605820179439213,0,0
base_infix_n1,run-20260224_005929-4079x0s3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.0,0,0.968477331007752,0,0
base_infix_n1,run-20260224_010110-6afug2ax,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.01,0,0.9682529719379961,0,0
base_infix_n1,run-20260224_010247-hsvp3xkf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.05,0,0.9657812883788445,0,0
base_infix_n1,run-20260224_010423-ortnaeyc,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.1,0,0.9592653929603193,0,0
base_infix_n1,run-20260224_010600-h8ojgotx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.01,0,0.6269529260704347,0,0
base_infix_n1,run-20260224_010710-qdkiil6h,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.05,0,0.9480048715217793,0,0
base_infix_n1,run-20260224_010913-4jqbd6jg,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.1,0,0.9479907602079587,0,0
base_infix_n1,run-20260224_011228-gox8vv8b,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260224_011421-3wrz6tzy,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260224_011636-k16y4okl,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260224_011829-sqv3bqx5,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.1,0,0.9919456984099573,0,0
base_infix_n1,run-20260224_011931-r3n7qga0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.0,0,0.9825167603266747,0,0
base_infix_n1,run-20260224_012157-dww1wh9v,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.01,0,0.9822227042513996,0,0
base_infix_n1,run-20260224_012420-4bbimqkv,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.05,0,0.9794528599831677,0,0
base_infix_n1,run-20260224_012644-y1ixtsv2,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.1,0,0.972524494171433,0,0
base_infix_n1,run-20260224_012909-1gleevo2,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.0,0,0.7816262640790712,0,0
base_infix_n1,run-20260224_013009-wicdy56b,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.01,0,0.8687686995424391,0,0
base_infix_n1,run-20260224_013132-9uqpgiy8,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.05,0,0.7639028511634445,0,0
base_infix_n1,run-20260224_013257-racmerft,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,distractor,0.1,0,0.3169188793530505,0,0
base_infix_n1,run-20260224_013351-a793pb88,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.0,0,0.9645620157671827,0,0
base_infix_n1,run-20260224_013444-d2z7ywxx,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.01,0,0.9999174329533496,0,0
base_infix_n1,run-20260224_013547-jj0cb5gw,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
base_infix_n1,run-20260224_013638-ra0yw75f,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,oracle,0.1,0,0.8954561607952742,0,0
base_infix_n1,run-20260224_013728-4iaqapca,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.0,0,0.9957376209566209,0,0
base_infix_n1,run-20260224_013817-560l7msm,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
base_infix_n1,run-20260224_013907-aex4zq49,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
base_infix_n1,run-20260224_013956-v1dwknuj,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,cosine_annealing,standard,0.1,0,0.9871549135635846,0,0
base_infix_n1,run-20260224_014045-hah0g4rv,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.0,0,0.3551681745796187,0,0
base_infix_n1,run-20260224_014134-vu08r163,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.01,0,0.35514789370553024,0,0
base_infix_n1,run-20260224_014223-c5cwbi3i,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.05,0,0.6899645113697093,0,0
base_infix_n1,run-20260224_014317-eikosbjl,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,distractor,0.1,0,0.8085232612814452,0,0
base_infix_n1,run-20260224_014425-25jitua4,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.0,0,1.0,0,0
base_infix_n1,run-20260224_014536-1t9b9uln,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.01,0,0.9690205716729323,0,0
base_infix_n1,run-20260224_014641-g3e2z8s8,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.05,0,0.9678024519114853,0,0
base_infix_n1,run-20260224_014745-q94k7r05,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,oracle,0.1,0,0.9628078691628632,0,0
base_infix_n1,run-20260224_014849-4g93k3ug,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.0,0,0.9836026740471949,0,0
base_infix_n1,run-20260224_014936-2zwdp49o,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.01,0,0.983616275189806,0,0
base_infix_n1,run-20260224_015024-nxj9gbx2,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.05,0,0.9820607716321068,0,0
base_infix_n1,run-20260224_015111-j2rof1q8,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.7,standard,0.1,0,0.9766037926043901,0,0
base_infix_n1,run-20260224_015159-hchgz4to,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.0,0,0.7645694617547105,0,0
base_infix_n1,run-20260224_015302-lgoxt2uq,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.01,0,0.9028098592274078,0,0
base_infix_n1,run-20260224_015445-a3ru3r49,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.05,0,0.5349851325823529,0,0
base_infix_n1,run-20260224_015554-h5hp0ao7,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,distractor,0.1,0,0.8379812331169086,0,0
base_infix_n1,run-20260224_015644-gt3qulrc,augustocsc/gpt2_base_infix_682k,nguyen_1,pure_grpo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
